frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
288,False,False,0.000000,-98.269997,999.829956,0.000000,0.010000,-0.730000,-0.502222,0.502252,-0.497761,-0.497745,-0.090400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
289,False,False,0.000000,-98.269997,999.820007,0.000000,-0.040000,-0.690000,-0.502034,0.502066,-0.497950,-0.497934,-0.090200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
290,False,False,0.000000,-98.269997,999.809998,0.000000,-0.090000,-0.660000,-0.501845,0.501880,-0.498138,-0.498122,-0.090000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
291,False,False,0.000000,-98.269997,999.799988,0.000000,-0.130000,-0.630000,-0.501656,0.501694,-0.498327,-0.498311,-0.089800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
292,False,False,0.000000,-98.269997,999.789978,0.000000,-0.170000,-0.600000,-0.501467,0.501508,-0.498516,-0.498500,-0.089600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
293,False,False,0.000000,-98.269997,999.789978,0.000000,-0.210000,-0.570000,-0.501278,0.501321,-0.498705,-0.498689,-0.089400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
294,False,False,0.000000,-98.269997,999.789978,0.000000,-0.250000,-0.540000,-0.501095,0.501129,-0.498894,-0.498878,-0.089200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
295,False,False,0.000000,-98.269997,999.789978,0.000000,-0.290000,-0.520000,-0.500911,0.500936,-0.499083,-0.499066,-0.089000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
296,False,False,0.000000,-98.269997,999.789978,0.000000,-0.320000,-0.500000,-0.500728,0.500754,-0.499266,-0.499250,-0.088800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
297,False,False,0.000000,-98.269997,999.789978,0.000000,-0.350000,-0.480000,-0.500545,0.500571,-0.499449,-0.499433,-0.088600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
298,False,False,0.000000,-98.269997,999.789978,0.000000,-0.380000,-0.460000,-0.500361,0.500389,-0.499633,-0.499617,-0.088400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
299,False,False,0.000000,-98.269997,999.789978,0.000000,-0.410000,-0.440000,-0.500178,0.500206,-0.499816,-0.499800,-0.088200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
300,False,False,0.000000,-98.269997,999.789978,0.000000,-0.440000,-0.420000,-0.499994,0.500022,-0.500000,-0.499984,-0.088000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
301,False,False,0.000000,-98.269997,999.789978,0.000000,-0.470000,-0.400000,0.499811,-0.499838,0.500184,0.500167,-0.087800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
302,False,False,0.000000,-98.269997,999.789978,0.000000,-0.490000,-0.380000,0.499627,-0.499654,0.500367,0.500350,-0.087600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
303,True,True,0.000000,-100.809998,999.789978,0.000000,-300.109985,3.660000,0.499444,-0.499471,0.500550,0.500534,-0.189200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
304,True,True,0.000000,-103.409996,999.820007,0.000000,-311.630005,2.360000,0.499050,-0.499077,0.500941,0.500928,-0.175000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
305,True,True,0.000000,-106.110001,999.839966,0.000000,-323.149994,1.080000,0.498683,-0.498710,0.501310,0.501289,-0.160700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
306,True,True,0.000000,-108.899994,999.849976,0.000000,-335.299988,1.140000,0.498349,-0.498376,0.501641,0.501624,-0.160600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
307,True,True,0.000000,-111.799995,999.859985,0.000000,-347.449982,1.210000,0.498020,-0.498047,0.501971,0.501947,-0.156700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
308,True,True,0.000000,-114.799995,999.869995,0.000000,-359.600006,1.300000,0.497701,-0.497728,0.502284,0.502265,-0.152900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
309,True,True,0.000000,-117.899994,999.880005,0.000000,-371.750000,1.410000,0.497389,-0.497416,0.502596,0.502573,-0.149200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
310,True,True,0.000000,-121.099998,999.889954,0.000000,-383.899994,1.530000,0.497081,-0.497108,0.502902,0.502875,-0.145600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
311,True,True,0.000000,-124.399994,999.899963,0.000000,-396.049988,1.670000,0.496784,-0.496811,0.503197,0.503166,-0.142100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
312,True,True,0.000000,-127.799995,999.919983,0.000000,-408.199982,1.820000,0.496493,-0.496520,0.503486,0.503452,-0.138600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
313,False,False,0.000000,-131.199997,999.940002,0.000000,-408.199982,1.820000,0.496207,-0.496234,0.503769,0.503733,-0.135200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
314,False,False,0.000000,-134.599991,999.959961,0.000000,-408.199982,1.820000,0.495932,-0.495959,0.504036,0.504008,-0.131900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
315,False,False,0.000000,-138.000000,999.979980,0.000000,-408.199982,1.820000,0.495662,-0.495689,0.504302,0.504272,-0.128700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
316,False,False,0.000000,-141.399994,1000.000000,0.000000,-408.199982,1.820000,0.495398,-0.495425,0.504562,0.504531,-0.125600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
317,False,False,0.000000,-144.800003,1000.019958,0.000000,-408.199982,1.820000,0.495139,-0.495166,0.504817,0.504785,-0.122500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
318,False,False,0.000000,-148.199997,1000.039978,0.000000,-408.199982,1.820000,0.494885,-0.494912,0.505066,0.505033,-0.119500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
319,False,False,0.000000,-151.599991,1000.059998,0.000000,-408.199982,1.820000,0.494643,-0.494664,0.505304,0.505276,-0.116600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
320,False,False,0.000000,-155.000000,1000.079956,0.000000,-408.199982,1.820000,0.494405,-0.494427,0.505537,0.505508,-0.113800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
321,False,False,0.000000,-158.399994,1000.099976,0.000000,-408.199982,1.820000,0.494173,-0.494195,0.505763,0.505734,-0.111000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
322,False,False,0.000000,-161.800003,1000.119995,0.000000,-408.199982,1.820000,0.493947,-0.493968,0.505985,0.505956,-0.108300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
323,False,False,0.000000,-165.199997,1000.139954,0.000000,-408.199982,1.820000,0.493726,-0.493747,0.506201,0.506171,-0.105700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
324,False,False,0.000000,-168.599991,1000.159973,0.000000,-408.199982,1.820000,0.493510,-0.493531,0.506411,0.506382,-0.103100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
325,False,False,0.000000,-172.000000,1000.179993,0.000000,-408.199982,1.820000,0.493299,-0.493321,0.506616,0.506587,-0.100600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
326,False,False,0.000000,-175.399994,1000.199951,0.000000,-408.199982,1.820000,0.493094,-0.493116,0.506816,0.506786,-0.098100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
327,False,False,0.000000,-178.800003,1000.219971,0.000000,-408.199982,1.820000,0.492895,-0.492916,0.507010,0.506981,-0.095700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
328,False,False,0.000000,-182.199997,1000.239990,0.000000,-408.199982,1.820000,0.492695,-0.492717,0.507203,0.507175,-0.093400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
329,False,False,0.000000,-185.599991,1000.259949,0.000000,-408.199982,1.820000,0.492501,-0.492523,0.507392,0.507364,-0.091100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
330,False,False,0.000000,-189.000000,1000.279968,0.000000,-408.199982,1.820000,0.492312,-0.492334,0.507575,0.507547,-0.088900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
331,False,False,0.000000,-192.399994,1000.299988,0.000000,-408.199982,1.820000,0.492129,-0.492150,0.507753,0.507725,-0.086700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
332,False,False,0.000000,-195.800003,1000.320007,0.000000,-408.199982,1.820000,0.491951,-0.491972,0.507925,0.507898,-0.084600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
333,False,False,0.000000,-199.199997,1000.339966,0.000000,-408.199982,1.820000,0.491778,-0.491800,0.508092,0.508065,-0.082500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
334,False,False,0.000000,-202.599991,1000.359985,0.000000,-408.199982,1.820000,0.491605,-0.491627,0.508259,0.508232,-0.080500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
335,False,False,0.000000,-206.000000,1000.380005,0.000000,-408.199982,1.820000,0.491438,-0.491460,0.508420,0.508394,-0.078500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
336,False,False,0.000000,-209.399994,1000.399963,0.000000,-408.199982,1.820000,0.491276,-0.491298,0.508577,0.508551,-0.076600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
337,False,False,0.000000,-212.799988,1000.419983,0.000000,-408.199982,1.820000,0.491120,-0.491141,0.508728,0.508702,-0.074700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
338,False,False,0.000000,-216.199997,1000.440002,0.000000,-408.199982,1.820000,0.490963,-0.490985,0.508879,0.508853,-0.072900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
339,False,False,0.000000,-219.599991,1000.459961,0.000000,-408.199982,1.820000,0.490812,-0.490834,0.509025,0.508998,-0.071100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
340,False,False,0.000000,-223.000000,1000.479980,0.000000,-408.199982,1.820000,0.490667,-0.490688,0.509165,0.509139,-0.069300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
341,False,False,0.000000,-226.399994,1000.500000,0.000000,-408.199982,1.820000,0.490521,-0.490543,0.509305,0.509279,-0.067600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
342,False,False,0.000000,-229.799988,1000.519958,0.000000,-408.199982,1.820000,0.490381,-0.490402,0.509441,0.509414,-0.065900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
343,False,False,0.000000,-233.199997,1000.539978,0.000000,-408.199982,1.820000,0.490246,-0.490267,0.509571,0.509543,-0.064300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
344,False,False,0.000000,-236.599991,1000.559998,0.000000,-408.199982,1.820000,0.490111,-0.490133,0.509701,0.509673,-0.062700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
345,False,False,0.000000,-240.000000,1000.579956,0.000000,-408.199982,1.820000,0.489982,-0.490003,0.509826,0.509797,-0.061100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
346,False,False,0.000000,-243.399994,1000.599976,0.000000,-408.199982,1.820000,0.489857,-0.489879,0.509940,0.509921,-0.059600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
347,False,False,0.000000,-246.799988,1000.619995,0.000000,-408.199982,1.820000,0.489733,-0.489755,0.510060,0.510039,-0.058100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
348,False,False,0.000000,-250.199997,1000.639954,0.000000,-408.199982,1.820000,0.489615,-0.489636,0.510174,0.510153,-0.056700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
349,False,False,0.000000,-253.599991,1000.659973,0.000000,-408.199982,1.820000,0.489496,-0.489518,0.510289,0.510266,-0.055300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
350,False,False,0.000000,-257.000000,1000.679993,0.000000,-408.199982,1.820000,0.489383,-0.489404,0.510398,0.510374,-0.053900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
351,False,False,0.000000,-260.399994,1000.699951,0.000000,-408.199982,1.820000,0.489269,-0.489291,0.510507,0.510482,-0.052600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
352,False,False,0.000000,-263.799988,1000.719971,0.000000,-408.199982,1.820000,0.489162,-0.489183,0.510612,0.510584,-0.051300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
353,False,False,0.000000,-267.199982,1000.739990,0.000000,-408.199982,1.820000,0.489054,-0.489075,0.510716,0.510687,-0.050000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
354,False,False,0.000000,-270.600006,1000.759949,0.000000,-408.199982,1.820000,0.488951,-0.488973,0.510815,0.510784,-0.048800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
355,False,False,0.000000,-274.000000,1000.779968,0.000000,-408.199982,1.820000,0.488849,-0.488870,0.510914,0.510881,-0.047600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
356,False,False,0.000000,-277.399994,1000.799988,0.000000,-408.199982,1.820000,0.488752,-0.488773,0.511003,0.510978,-0.046400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
357,False,False,0.000000,-280.799988,1000.820007,0.000000,-408.199982,1.820000,0.488654,-0.488676,0.511097,0.511070,-0.045200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
358,False,False,0.000000,-284.199982,1000.839966,0.000000,-408.199982,1.820000,0.488563,-0.488584,0.511181,0.511162,-0.044100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
359,False,False,0.000000,-287.600006,1000.859985,0.000000,-408.199982,1.820000,0.488471,-0.488493,0.511270,0.511248,-0.043000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
360,False,False,0.000000,-291.000000,1000.880005,0.000000,-408.199982,1.820000,0.488379,-0.488401,0.511358,0.511334,-0.041900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
361,False,False,0.000000,-294.399994,1000.899963,0.000000,-408.199982,1.820000,0.488293,-0.488315,0.511442,0.511415,-0.040800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
362,False,False,0.000000,-297.799988,1000.919983,0.000000,-408.199982,1.820000,0.488207,-0.488228,0.511526,0.511496,-0.039800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
363,False,False,0.000000,-301.199982,1000.940002,0.000000,-408.199982,1.820000,0.488126,-0.488147,0.511600,0.511577,-0.038800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
364,False,False,0.000000,-304.600006,1000.959961,0.000000,-408.199982,1.820000,0.488045,-0.488066,0.511679,0.511653,-0.037800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
365,False,False,0.000000,-308.000000,1000.979980,0.000000,-408.199982,1.820000,0.487964,-0.487985,0.511757,0.511728,-0.036800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
366,False,False,0.000000,-311.399994,1001.000000,0.000000,-408.199982,1.820000,0.487888,-0.487910,0.511831,0.511798,-0.035900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
367,False,False,0.000000,-314.799988,1001.019958,0.000000,-408.199982,1.820000,0.487813,-0.487834,0.511905,0.511868,-0.035000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
368,False,False,0.000000,-318.199982,1001.039978,0.000000,-408.199982,1.820000,0.487737,-0.487759,0.511979,0.511938,-0.034100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
369,False,False,0.000000,-321.600006,1001.059998,0.000000,-408.199982,1.820000,0.487667,-0.487689,0.512042,0.512009,-0.033200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
370,False,False,0.000000,-325.000000,1001.079956,0.000000,-408.199982,1.820000,0.487597,-0.487619,0.512111,0.512073,-0.032400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
371,False,False,0.000000,-328.399994,1001.099976,0.000000,-408.199982,1.820000,0.487527,-0.487549,0.512180,0.512138,-0.031600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
372,False,False,0.000000,-331.799988,1001.119995,0.000000,-408.199982,1.820000,0.487462,-0.487484,0.512239,0.512203,-0.030800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
373,False,False,0.000000,-335.199982,1001.139954,0.000000,-408.199982,1.820000,0.487397,-0.487419,0.512302,0.512262,-0.030000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
374,False,False,0.000000,-338.600006,1001.159973,0.000000,-408.199982,1.820000,0.487333,-0.487354,0.512366,0.512321,-0.029200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
375,False,False,0.000000,-342.000000,1001.179993,0.000000,-408.199982,1.820000,0.487273,-0.487295,0.512420,0.512381,-0.028500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
376,False,False,0.000000,-345.399994,1001.199951,0.000000,-408.199982,1.820000,0.487214,-0.487236,0.512479,0.512435,-0.027800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
377,False,False,0.000000,-348.799988,1001.219971,0.000000,-408.199982,1.820000,0.487155,-0.487176,0.512538,0.512489,-0.027100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
378,False,False,0.000000,-352.199982,1001.239990,0.000000,-408.199982,1.820000,0.487101,-0.487122,0.512586,0.512543,-0.026400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
379,False,False,0.000000,-355.600006,1001.259949,0.000000,-408.199982,1.820000,0.487047,-0.487068,0.512635,0.512597,-0.025700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
380,False,False,0.000000,-359.000000,1001.279968,0.000000,-408.199982,1.820000,0.486993,-0.487014,0.512689,0.512645,-0.025000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
381,False,False,0.000000,-362.399994,1001.299988,0.000000,-408.199982,1.820000,0.486939,-0.486960,0.512743,0.512694,-0.024400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
382,False,False,0.000000,-365.799988,1001.320007,0.000000,-408.199982,1.820000,0.486890,-0.486912,0.512786,0.512742,-0.023800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
383,False,False,0.000000,-369.199982,1001.339966,0.000000,-408.199982,1.820000,0.486842,-0.486863,0.512830,0.512791,-0.023200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
